Date,Order#,Type,SKU,Product Name,Size,QTY,Retail,Total,Current Price,Discount,Sub Total,Voucher,Grand Total,Month,day_of_month
2024-03-25,ORD-001121,Website-Online,SKU-000458,Raka Blouse 391,M,1,454000,454000,454000,0,454000,0,454000,2024-03-01,25
2024-03-25,ORD-001127,Website-Online,SKU-000153,Nova Blouse 106,L,1,232000,232000,232000,0,232000,0,232000,2024-03-01,25
2024-03-25,ORD-001127,Website-Online,SKU-000332,Nara Skirt 344,M,1,277000,277000,277000,0,277000,0,277000,2024-03-01,25
2024-03-25,ORD-001122,Website-Online,SKU-000459,Sol Dress 189,S,1,218000,218000,218000,0,218000,0,218000,2024-03-01,25
2024-03-26,ORD-001130,Website-Online,SKU-000325,Nova Skirt 107,M,1,268000,268000,268000,0,268000,0,268000,2024-03-01,26
2024-03-26,ORD-001135,E-Commerce,,Alya Shirt 006,,1,332000,332000,332000,0,332000,0,332000,2024-03-01,26
2024-03-26,ORD-001132,Website-Online,SKU-000309,Alya Jacket 236,M,1,464000,464000,464000,0,464000,0,464000,2024-03-01,26
2024-03-27,ORD-001174,Event,SKU-000480,Nova Skirt 405,ALL SIZE,1,368000,368000,221000,147000,221000,0,221000,2024-03-01,27
2024-03-27,ORD-001176,Event,SKU-000275,Iris Skirt 193,XL,1,181000,181000,145000,36000,145000,29000,116000,2024-03-01,27
2024-03-27,ORD-001140,Event,SKU-000021,Kairo Dress 002,M,1,320000,320000,146000,174000,146000,29000,117000,2024-03-01,27
2024-03-27,ORD-001137,Event,SKU-000235,Sol Dress 189,M,1,218000,218000,174000,44000,174000,29000,145000,2024-03-01,27
2024-03-27,ORD-001168,Website-Online,SKU-000477,Elara Tee 365,XL,1,398000,398000,398000,0,398000,0,398000,2024-03-01,27
2024-03-27,ORD-001169,Event,SKU-000478,Elara Tee 403,XL,1,396000,396000,100000,296000,100000,0,100000,2024-03-01,27
2024-03-27,ORD-001177,Event,SKU-000481,Luna Vest 385,XL,1,798000,798000,798000,0,798000,44750,753250,2024-03-01,27
2024-03-27,ORD-001146,Event,SKU-000469,Luna Shirt 397,ALL SIZE,2,224000,448000,68000,312000,136000,0,136000,2024-03-01,27
2024-03-27,ORD-001174,Event,SKU-000446,Sora Jacket 406,ALL SIZE,1,132000,132000,77000,55000,77000,0,77000,2024-03-01,27
2024-03-27,ORD-001161,Event,SKU-000472,Raka Pants 190,XL,1,213000,213000,171000,42000,171000,29000,142000,2024-03-01,27
2024-03-27,ORD-001181,Event,SKU-000482,Luna Dress 408,ALL SIZE,1,593000,593000,164000,429000,164000,0,164000,2024-03-01,27
2024-03-27,ORD-001144,Website-Online,SKU-000386,Sol Dress 231,M,1,437000,437000,437000,0,437000,0,437000,2024-03-01,27
2024-03-27,ORD-001139,Event,SKU-000273,Kairo Dress 002,S,1,320000,320000,146000,174000,146000,29000,117000,2024-03-01,27
2024-03-27,ORD-001155,Event,SKU-000459,Sol Dress 189,S,1,218000,218000,174000,44000,174000,29000,145000,2024-03-01,27
2024-03-28,ORD-001191,Event,SKU-000446,Sora Jacket 406,ALL SIZE,1,132000,132000,77000,55000,77000,0,77000,2024-03-01,28
2024-03-28,ORD-001186,Event,SKU-000429,Kairo Shirt 407,ALL SIZE,1,496000,496000,182000,314000,182000,0,182000,2024-03-01,28
2024-03-28,ORD-001193,Event,SKU-000305,Luna Vest 258,ALL SIZE,1,255000,255000,81000,174000,81000,0,81000,2024-03-01,28
2024-03-28,ORD-001191,Event,SKU-000486,Alya Tee 414,ALL SIZE,1,137000,137000,80000,57000,80000,0,80000,2024-03-01,28
2024-03-28,ORD-001212,Event,SKU-000483,Aster Top 409,ALL SIZE,1,332000,332000,332000,0,332000,194000,138000,2024-03-01,28
2024-03-28,ORD-001207,Event,SKU-000419,Vela Outer 421,S,1,398000,398000,146000,252000,146000,0,146000,2024-03-01,28
2024-03-28,ORD-001204,Event,SKU-000470,Raven Top 398,ALL SIZE,2,248000,496000,76000,344000,152000,66220,85780,2024-03-01,28
2024-03-28,ORD-001205,Event,SKU-000484,Elara Outer 411,ALL SIZE,1,409000,409000,409000,0,409000,194000,215000,2024-03-01,28
2024-03-28,ORD-001216,Event,SKU-000484,Elara Outer 411,ALL SIZE,1,409000,409000,409000,0,409000,194000,215000,2024-03-01,28
2024-03-28,ORD-001184,Website-Online,SKU-000039,Iris Blouse 027,L,1,447000,447000,447000,0,447000,0,447000,2024-03-01,28
2024-03-29,ORD-001226,Event,SKU-000497,Orion Blouse 147,M,1,373000,373000,235000,138000,235000,90000,145000,2024-03-01,29
2024-03-29,ORD-001224,Event,SKU-000476,Luna Tee 235,L,1,389000,389000,104000,285000,104000,0,104000,2024-03-01,29
2024-03-29,ORD-001223,Event,SKU-000496,Kairo Pants 424,ALL SIZE,1,277000,277000,96000,181000,96000,0,96000,2024-03-01,29
2024-03-29,ORD-001220,Event,SKU-000489,Nara Skirt 416,ALL SIZE,1,246000,246000,99000,147000,99000,0,99000,2024-03-01,29
2024-03-29,ORD-001235,Event,SKU-000446,Sora Jacket 406,ALL SIZE,1,132000,132000,77000,55000,77000,0,77000,2024-03-01,29
2024-03-29,ORD-001249,Event,SKU-000493,Elara Top 420,ALL SIZE,1,278000,278000,88000,190000,88000,0,88000,2024-03-01,29
2024-03-29,ORD-001219,Event,SKU-000210,Kairo Outer 039,L,1,360000,360000,165000,195000,165000,0,165000,2024-03-01,29
2024-03-30,ORD-001266,Event,SKU-000467,Raka Blouse 391,XL,1,454000,454000,454000,0,454000,39500,414500,2024-03-01,30
2024-03-30,ORD-001264,Event,SKU-000505,Aster Blouse 171,S,1,449000,449000,283000,166000,283000,84000,199000,2024-03-01,30
2024-03-30,ORD-001274,Event,SKU-000486,Alya Tee 414,ALL SIZE,3,137000,411000,80000,171000,240000,0,240000,2024-03-01,30
2024-03-30,ORD-001282,Event,SKU-000501,Nova Dress 428,S,1,456000,456000,167000,289000,167000,0,167000,2024-03-01,30
2024-03-30,ORD-001280,Event,SKU-000517,Aster Blouse 171,XL,1,449000,449000,283000,166000,283000,84000,199000,2024-03-01,30
2024-03-30,ORD-001255,Event,SKU-000476,Luna Tee 235,L,1,389000,389000,104000,285000,104000,0,104000,2024-03-01,30
2024-03-30,ORD-001267,Event,SKU-000494,Nova Tee 422,ALL SIZE,1,410000,410000,410000,0,410000,214000,196000,2024-03-01,30
2024-03-30,ORD-001274,Event,SKU-000279,Sora Blouse 229,L,1,266000,266000,213000,53000,213000,0,213000,2024-03-01,30
2024-03-30,ORD-001279,Event,SKU-000516,Alya Blouse 439,ALL SIZE,1,373000,373000,373000,0,373000,0,373000,2024-03-01,30
2024-03-30,ORD-001274,Event,SKU-000513,Aster Outer 438,ALL SIZE,1,133000,133000,78000,55000,78000,0,78000,2024-03-01,30
2024-03-31,ORD-001306,Event,SKU-000440,Elara Tee 338,L-XL,1,272000,272000,245000,27000,245000,0,245000,2024-03-01,31
2024-03-31,ORD-001294,Event,SKU-000476,Luna Tee 235,L,1,389000,389000,104000,285000,104000,0,104000,2024-03-01,31
2024-03-31,ORD-001324,Event,SKU-000170,Kairo Vest 149,S-M,1,508000,508000,462000,46000,462000,285000,177000,2024-03-01,31
2024-03-31,ORD-001313,Event,SKU-000512,Mika Outer 437,ALL SIZE,1,415000,415000,415000,0,415000,214000,201000,2024-03-01,31
2024-03-31,ORD-001298,Event,SKU-000470,Raven Top 398,ALL SIZE,1,248000,248000,76000,172000,76000,0,76000,2024-03-01,31
2024-03-31,ORD-001315,Event,SKU-000404,Iris Pants 161,S,1,352000,352000,222000,130000,222000,84000,138000,2024-03-01,31
2024-03-31,ORD-001307,Event,SKU-000172,Sol Pants 151,L-XL,1,527000,527000,479000,48000,479000,285000,194000,2024-03-01,31
2024-03-31,ORD-001310,Website-Online,SKU-000266,Cedar Skirt 174,L,1,343000,343000,343000,0,343000,0,343000,2024-03-01,31
2024-03-31,ORD-001322,Event,SKU-000317,Elara Tee 250,S,1,397000,397000,106000,291000,106000,0,106000,2024-03-01,31
2024-03-31,ORD-001295,Event,SKU-000521,Mika Pants 176,M,1,516000,516000,430000,86000,430000,100000,330000,2024-03-01,31
2024-03-31,ORD-001284,Store,SKU-000414,Raka Blouse 441,S,1,263000,263000,263000,0,263000,0,263000,2024-03-01,31
2024-03-31,ORD-001284,Store,SKU-000211,Kairo Vest 168,S,1,164000,164000,164000,0,164000,0,164000,2024-03-01,31
2024-03-31,ORD-001325,Event,SKU-000168,Kairo Vest 149,L-XL,1,508000,508000,462000,46000,462000,285000,177000,2024-03-01,31
2024-03-31,ORD-001283,Store,SKU-000518,Sol Blouse 440,L,1,265000,265000,265000,0,265000,0,265000,2024-03-01,31
2024-03-31,ORD-001285,E-Commerce,SKU-000377,Cedar Tee 442,L,1,465000,465000,465000,0,465000,0,465000,2024-03-01,31
2024-03-31,ORD-001287,Store,SKU-000069,Kairo Skirt 444,M,1,430000,430000,358000,72000,358000,0,358000,2024-03-01,31
2024-04-01,ORD-001337,Store,SKU-000136,Iris Blouse 306,L,1,327000,327000,327000,0,327000,0,327000,2024-04-01,1
2024-04-02,ORD-001345,Website-Online,SKU-000456,Mika Top 390,L-XL,1,308000,308000,308000,0,308000,0,308000,2024-04-01,2
2024-04-02,ORD-001342,Store,,Cedar Top 359,,1,277000,277000,277000,0,277000,0,277000,2024-04-01,2
2024-04-02,ORD-001347,Website-Online,SKU-000080,Sol Dress 109,L,1,426000,426000,426000,0,426000,0,426000,2024-04-01,2
2024-04-02,ORD-001344,Website-Online,SKU-000428,Aster Skirt 386,XL,1,385000,385000,385000,0,385000,0,385000,2024-04-01,2
2024-04-04,ORD-001357,Website-Online,SKU-000122,Nara Top 075,XL,1,129000,129000,129000,0,129000,0,129000,2024-04-01,4
2024-04-05,ORD-001361,Website-Online,SKU-000121,Sora Blouse 108,XL,1,150000,150000,150000,0,150000,0,150000,2024-04-01,5
2024-04-05,ORD-001360,Website-Online,SKU-000287,Alya Jacket 236,S,1,464000,464000,464000,0,464000,0,464000,2024-04-01,5
2024-04-06,ORD-001363,Store,SKU-000098,Vela Dress 461,L-XL,1,522000,522000,522000,0,522000,0,522000,2024-04-01,6
2024-04-06,ORD-001364,Store,,Luna Pants 089,,1,205000,205000,205000,0,205000,0,205000,2024-04-01,6
2024-04-06,ORD-001368,Website-Online,SKU-000440,Elara Tee 338,L-XL,1,272000,272000,272000,0,272000,0,272000,2024-04-01,6
2024-04-08,ORD-001382,E-Commerce,SKU-000426,Nova Vest 466,L,1,568000,568000,568000,0,568000,0,568000,2024-04-01,8
2024-04-08,ORD-001380,E-Commerce,,Nova Jacket 138,,1,218000,218000,218000,0,218000,0,218000,2024-04-01,8
2024-04-08,ORD-001379,Website-Online,SKU-000362,Nara Skirt 344,S,1,277000,277000,277000,0,277000,0,277000,2024-04-01,8
2024-04-09,ORD-001385,Website-Online,SKU-000436,Aster Skirt 386,L,1,385000,385000,385000,0,385000,0,385000,2024-04-01,9
2024-04-09,ORD-001385,Website-Online,SKU-000511,Sol Vest 436,M,1,219000,219000,219000,0,219000,0,219000,2024-04-01,9
2024-04-09,ORD-001385,Website-Online,SKU-000536,Raka Shirt 469,ALL SIZE,1,438000,438000,276000,162000,276000,0,276000,2024-04-01,9
2024-04-09,ORD-001385,Website-Online,SKU-000153,Nova Blouse 106,L,1,232000,232000,232000,0,232000,0,232000,2024-04-01,9
2024-04-11,ORD-001388,Website-Online,SKU-000492,Nova Jacket 380,S-M,1,278000,278000,278000,0,278000,0,278000,2024-04-01,11
2024-04-12,ORD-001391,Website-Online,SKU-000210,Kairo Outer 039,L,1,206000,206000,206000,0,206000,0,206000,2024-04-01,12
2024-04-12,ORD-001392,Website-Online,SKU-000355,Alya Jacket 236,XL,1,464000,464000,464000,0,464000,0,464000,2024-04-01,12
2024-04-13,ORD-001400,Website-Online,SKU-000422,Orion Outer 004,XL,1,187000,187000,187000,0,187000,0,187000,2024-04-01,13
2024-04-13,ORD-001397,Website-Online,SKU-000193,Aster Skirt 123,S,1,313000,313000,198000,115000,198000,0,198000,2024-04-01,13
2024-04-14,ORD-001401,Website-Online,SKU-000155,Iris Pants 141,L,1,257000,257000,257000,0,257000,0,257000,2024-04-01,14
2024-04-14,ORD-001402,Store,SKU-000492,Sora Outer 475,S-M,1,294000,294000,294000,0,294000,0,294000,2024-04-01,14
2024-04-14,ORD-001403,Store,SKU-000541,Nova Jacket 478,ALL SIZE,1,287000,287000,287000,0,287000,0,287000,2024-04-01,14
2024-04-14,ORD-001401,Website-Online,SKU-000113,Sora Blouse 108,L,1,150000,150000,150000,0,150000,0,150000,2024-04-01,14
2024-04-17,ORD-001410,Website-Online,SKU-000314,Sora Outer 263,L,1,335000,335000,335000,0,335000,0,335000,2024-04-01,17
2024-04-19,ORD-001416,Website-Online,SKU-000332,Sora Skirt 276,M,1,303000,303000,303000,0,303000,0,303000,2024-04-01,19
2024-04-20,ORD-001421,Website-Online,SKU-000544,Raka Vest 483,ALL SIZE,1,296000,296000,296000,0,296000,0,296000,2024-04-01,20
2024-04-20,ORD-001421,Website-Online,SKU-000545,Mika Shirt 484,ALL SIZE,1,275000,275000,275000,0,275000,0,275000,2024-04-01,20
2024-04-20,ORD-001421,Website-Online,SKU-000546,Nova Pants 485,ALL SIZE,1,334000,334000,334000,0,334000,0,334000,2024-04-01,20
2024-04-25,ORD-001436,Website-Online,SKU-000251,Kairo Shirt 201,M,1,198000,198000,198000,0,198000,0,198000,2024-04-01,25
2024-04-26,ORD-001455,Event,SKU-000144,Nova Pants 129,ALL SIZE,2,48000,96000,48000,0,96000,0,96000,2024-04-01,26
2024-04-26,ORD-001454,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,26
2024-04-26,ORD-001524,Event,SKU-000401,Raven Tee 277,XL,1,418000,418000,151000,267000,151000,0,151000,2024-04-01,26
2024-04-26,ORD-001530,Event,SKU-000144,Nova Pants 129,ALL SIZE,2,48000,96000,48000,0,96000,0,96000,2024-04-01,26
2024-04-26,ORD-001483,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,26
2024-04-26,ORD-001536,Event,SKU-000146,Elara Outer 131,ALL SIZE,3,152000,456000,152000,0,456000,0,456000,2024-04-01,26
2024-04-26,ORD-001463,Event,SKU-000550,Sol Tee 494,ALL SIZE,1,104000,104000,104000,0,104000,0,104000,2024-04-01,26
2024-04-26,ORD-001497,Event,SKU-000558,Mika Outer 499,ALL SIZE,1,191000,191000,68000,123000,68000,0,68000,2024-04-01,26
2024-04-26,ORD-001532,Event,SKU-000075,Elara Dress 253,L,1,268000,268000,91000,177000,91000,0,91000,2024-04-01,26
2024-04-26,ORD-001447,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,26
2024-04-26,ORD-001470,Event,SKU-000550,Sol Tee 494,ALL SIZE,2,104000,208000,104000,0,208000,0,208000,2024-04-01,26
2024-04-26,ORD-001444,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,26
2024-04-26,ORD-001440,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,26
2024-04-26,ORD-001488,Event,SKU-000550,Sol Tee 494,ALL SIZE,1,104000,104000,104000,0,104000,0,104000,2024-04-01,26
2024-04-26,ORD-001455,Event,SKU-000516,Alya Blouse 439,ALL SIZE,1,373000,373000,224000,149000,224000,0,224000,2024-04-01,26
2024-04-26,ORD-001521,Event,SKU-000144,Nova Pants 129,ALL SIZE,2,48000,96000,48000,0,96000,0,96000,2024-04-01,26
2024-04-26,ORD-001457,Event,SKU-000549,Vela Jacket 493,ALL SIZE,1,19000,19000,19000,0,19000,0,19000,2024-04-01,26
2024-04-26,ORD-001526,Event,SKU-000144,Nova Pants 129,ALL SIZE,2,48000,96000,48000,0,96000,0,96000,2024-04-01,26
2024-04-26,ORD-001455,Event,SKU-000554,Raven Tee 277,M,1,418000,418000,151000,267000,151000,0,151000,2024-04-01,26
2024-04-26,ORD-001487,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,26
2024-04-26,ORD-001530,Event,SKU-000549,Vela Jacket 493,ALL SIZE,1,19000,19000,19000,0,19000,0,19000,2024-04-01,26
2024-04-26,ORD-001501,Event,SKU-000549,Vela Jacket 493,ALL SIZE,2,19000,38000,19000,0,38000,0,38000,2024-04-01,26
2024-04-26,ORD-001455,Event,SKU-000552,Raka Top 496,ALL SIZE,1,216000,216000,216000,0,216000,0,216000,2024-04-01,26
2024-04-26,ORD-001528,Event,SKU-000516,Alya Blouse 439,ALL SIZE,1,373000,373000,224000,149000,224000,0,224000,2024-04-01,26
2024-04-26,ORD-001508,Event,SKU-000552,Raka Top 496,ALL SIZE,1,216000,216000,216000,0,216000,0,216000,2024-04-01,26
2024-04-26,ORD-001503,Event,SKU-000550,Sol Tee 494,ALL SIZE,1,104000,104000,104000,0,104000,0,104000,2024-04-01,26
2024-04-26,ORD-001454,Event,SKU-000146,Elara Outer 131,ALL SIZE,1,152000,152000,152000,0,152000,0,152000,2024-04-01,26
2024-04-26,ORD-001471,Event,SKU-000549,Vela Jacket 493,ALL SIZE,1,19000,19000,19000,0,19000,0,19000,2024-04-01,26
2024-04-26,ORD-001485,Event,SKU-000329,Sora Blouse 212,L,1,325000,325000,111000,214000,111000,0,111000,2024-04-01,26
2024-04-26,ORD-001515,Website-Online,SKU-000560,Elara Blouse 370,M,1,854000,854000,854000,0,854000,0,854000,2024-04-01,26
2024-04-26,ORD-001481,Event,SKU-000550,Sol Tee 494,ALL SIZE,1,104000,104000,104000,0,104000,0,104000,2024-04-01,26
2024-04-26,ORD-001494,Event,SKU-000550,Sol Tee 494,ALL SIZE,1,104000,104000,104000,0,104000,0,104000,2024-04-01,26
2024-04-27,ORD-001575,Event,SKU-000146,Elara Outer 131,ALL SIZE,2,152000,304000,152000,0,304000,0,304000,2024-04-01,27
2024-04-27,ORD-001540,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,27
2024-04-27,ORD-001553,Event,SKU-000563,Kairo Tee 503,ALL SIZE,1,281000,281000,186000,95000,186000,0,186000,2024-04-01,27
2024-04-27,ORD-001580,Event,SKU-000146,Elara Outer 131,ALL SIZE,1,152000,152000,152000,0,152000,0,152000,2024-04-01,27
2024-04-27,ORD-001572,Event,SKU-000549,Vela Jacket 493,ALL SIZE,1,19000,19000,19000,0,19000,0,19000,2024-04-01,27
2024-04-27,ORD-001558,Event,SKU-000146,Elara Outer 131,ALL SIZE,2,152000,304000,152000,0,304000,0,304000,2024-04-01,27
2024-04-27,ORD-001538,Event,SKU-000552,Raka Top 496,ALL SIZE,1,216000,216000,216000,0,216000,0,216000,2024-04-01,27
2024-04-27,ORD-001546,Event,SKU-000550,Sol Tee 494,ALL SIZE,1,104000,104000,104000,0,104000,0,104000,2024-04-01,27
2024-04-27,ORD-001571,Event,SKU-000538,Mika Dress 504,ALL SIZE,1,302000,302000,200000,102000,200000,0,200000,2024-04-01,27
2024-04-27,ORD-001541,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,27
2024-04-27,ORD-001565,Event,SKU-000438,Luna Skirt 369,ALL SIZE,1,200000,200000,102000,98000,102000,0,102000,2024-04-01,27
2024-04-27,ORD-001539,Event,SKU-000144,Nova Pants 129,ALL SIZE,1,48000,48000,48000,0,48000,0,48000,2024-04-01,27
2024-04-27,ORD-001539,Event,SKU-000146,Elara Outer 131,ALL SIZE,1,152000,152000,152000,0,152000,0,152000,2024-04-01,27
2024-04-27,ORD-001549,Event,SKU-000146,Elara Outer 131,ALL SIZE,1,152000,152000,152000,0,152000,0,152000,2024-04-01,27
2024-04-27,ORD-001568,Event,SKU-000563,Kairo Tee 503,ALL SIZE,1,281000,281000,186000,95000,186000,0,186000,2024-04-01,27
2024-04-27,ORD-001582,Event,SKU-000085,Sol Shirt 076,ALL SIZE,1,85000,85000,25000,60000,25000,0,25000,2024-04-01,27
2024-04-27,ORD-001564,Event,SKU-000563,Kairo Tee 503,ALL SIZE,1,281000,281000,186000,95000,186000,0,186000,2024-04-01,27
2024-04-27,ORD-001554,Event,SKU-000550,Sol Tee 494,ALL SIZE,2,104000,208000,104000,0,208000,0,208000,2024-04-01,27
2024-04-28,ORD-001603,Event,SKU-000146,Elara Outer 131,ALL SIZE,1,152000,152000,152000,0,152000,0,152000,2024-04-01,28
2024-04-28,ORD-001599,Event,SKU-000146,Elara Outer 131,ALL SIZE,1,152000,152000,152000,0,152000,0,152000,2024-04-01,28
2024-04-28,ORD-001587,Event,SKU-000551,Cedar Dress 495,ALL SIZE,1,311000,311000,187000,124000,187000,0,187000,2024-04-01,28
2024-04-28,ORD-001583,Website-Online,SKU-000228,Kairo Outer 039,XL,1,206000,206000,206000,0,206000,0,206000,2024-04-01,28
2024-04-28,ORD-001609,Event,SKU-000146,Elara Outer 131,ALL SIZE,1,152000,152000,152000,0,152000,0,152000,2024-04-01,28
2024-05-01,ORD-001622,E-Commerce,SKU-000190,Sol Jacket 514,M,1,360000,360000,360000,0,360000,0,360000,2024-05-01,1
2024-05-02,ORD-001624,Website-Online,SKU-000126,Aster Skirt 123,L,1,313000,313000,198000,115000,198000,0,198000,2024-05-01,2
2024-05-04,ORD-001630,E-Commerce,SKU-000439,Orion Shirt 518,L,1,815000,815000,815000,0,815000,0,815000,2024-05-01,4
2024-05-05,ORD-001634,Website-Online,SKU-000495,Sol Outer 376,S,1,465000,465000,465000,0,465000,0,465000,2024-05-01,5
2024-05-05,ORD-001633,Store,SKU-000159,Nova Jacket 520,XL,1,289000,289000,200000,89000,200000,0,200000,2024-05-01,5
2024-05-05,ORD-001635,Website-Online,SKU-000537,Cedar Skirt 470,M,1,171000,171000,171000,0,171000,0,171000,2024-05-01,5
2024-05-05,ORD-001635,Website-Online,SKU-000572,Cedar Skirt 470,S,1,171000,171000,171000,0,171000,0,171000,2024-05-01,5
2024-05-05,ORD-001632,Store,SKU-000084,Mika Tee 519,L,1,157000,157000,157000,0,157000,0,157000,2024-05-01,5
2024-05-07,ORD-001637,Website-Online,SKU-000090,Sora Skirt 419,S-M,1,502000,502000,401000,101000,401000,0,401000,2024-05-01,7
2024-05-08,ORD-001644,Store,SKU-000575,Raven Dress 524,M,1,172000,172000,172000,0,172000,0,172000,2024-05-01,8
2024-05-08,ORD-001638,Website-Online,SKU-000217,Mika Tee 144,XL,1,331000,331000,229000,102000,229000,0,229000,2024-05-01,8
2024-05-09,ORD-001648,Store,SKU-000014,Nara Outer 526,L,1,332000,332000,230000,102000,230000,0,230000,2024-05-01,9
2024-05-09,ORD-001647,E-Commerce,SKU-000421,Raven Dress 351,L,1,462000,462000,462000,0,462000,0,462000,2024-05-01,9
2024-05-10,ORD-001651,Website-Online,SKU-000578,Mika Pants 529,M,1,211000,211000,211000,0,211000,211000,0,2024-05-01,10
2024-05-10,ORD-001652,Website-Online,SKU-000579,Orion Tee 530,M,1,228000,228000,228000,0,228000,228000,0,2024-05-01,10
2024-05-10,ORD-001660,Website-Online,SKU-000586,Orion Tee 536,M,1,251000,251000,251000,0,251000,0,251000,2024-05-01,10
2024-05-10,ORD-001663,Website-Online,SKU-000589,Elara Shirt 540,L,1,838000,838000,838000,0,838000,0,838000,2024-05-01,10
2024-05-10,ORD-001660,Website-Online,SKU-000585,Kairo Outer 535,M,1,249000,249000,249000,0,249000,249000,0,2024-05-01,10
2024-05-11,ORD-001667,Website-Online,SKU-000592,Raka Top 543,L,1,871000,871000,871000,0,871000,0,871000,2024-05-01,11
2024-05-11,ORD-001665,Website-Online,SKU-000591,Sol Blouse 542,M,1,249000,249000,249000,0,249000,0,249000,2024-05-01,11
2024-05-12,ORD-001668,Store,SKU-000464,Alya Blouse 544,S-M,1,338000,338000,338000,0,338000,0,338000,2024-05-01,12
2024-05-12,ORD-001669,Website-Online,SKU-000594,Mika Pants 529,L,1,211000,211000,211000,0,211000,0,211000,2024-05-01,12
2024-05-13,ORD-001674,Website-Online,SKU-000581,Luna Vest 531,S,1,749000,749000,749000,0,749000,0,749000,2024-05-01,13
2024-05-14,ORD-001679,Store,SKU-000580,Alya Jacket 551,S,1,175000,175000,175000,0,175000,0,175000,2024-05-01,14
2024-05-14,ORD-001679,Store,SKU-000600,Cedar Skirt 552,XL,1,206000,206000,206000,0,206000,0,206000,2024-05-01,14
2024-05-14,ORD-001676,Website-Online,SKU-000586,Orion Tee 536,M,1,251000,251000,251000,0,251000,0,251000,2024-05-01,14
2024-05-15,ORD-001683,E-Commerce,SKU-000449,Sora Blouse 467,L-XL,1,327000,327000,327000,0,327000,0,327000,2024-05-01,15
2024-05-16,ORD-001686,Store,SKU-000603,Nova Pants 555,S,1,253000,253000,253000,0,253000,0,253000,2024-05-01,16
2024-05-17,ORD-001688,Website-Online,SKU-000605,Iris Tee 556,L,1,263000,263000,263000,0,263000,0,263000,2024-05-01,17
2024-05-17,ORD-001690,Store,SKU-000542,Luna Skirt 481,L,1,206000,206000,206000,0,206000,0,206000,2024-05-01,17
2024-05-20,ORD-001698,Website-Online,SKU-000576,Kairo Vest 527,M,1,764000,764000,764000,0,764000,764000,0,2024-05-01,20
2024-05-20,ORD-001700,Store,SKU-000516,Alya Blouse 439,ALL SIZE,1,373000,373000,373000,0,373000,0,373000,2024-05-01,20
2024-05-20,ORD-001700,Store,SKU-000585,Nara Blouse 558,M,1,210000,210000,210000,0,210000,0,210000,2024-05-01,20
2024-05-20,ORD-001699,Website-Online,SKU-000607,Nara Top 537,XL,1,789000,789000,789000,0,789000,0,789000,2024-05-01,20
2024-05-21,ORD-001704,Website-Online,SKU-000038,Raven Pants 033,M,1,330000,330000,208000,122000,208000,0,208000,2024-05-01,21
2024-05-24,ORD-001709,Store,SKU-000084,Mika Tee 519,L,1,157000,157000,157000,0,157000,0,157000,2024-05-01,24
2024-05-25,ORD-001715,Store,SKU-000615,Aster Shirt 565,ALL SIZE,1,228000,228000,228000,0,228000,0,228000,2024-05-01,25
2024-05-25,ORD-001712,Website-Online,SKU-000611,Iris Blouse 562,M,1,378000,378000,378000,0,378000,0,378000,2024-05-01,25
2024-05-26,ORD-001717,Website-Online,SKU-000616,Iris Blouse 562,S,1,378000,378000,378000,0,378000,0,378000,2024-05-01,26
2024-05-27,ORD-001721,Website-Online,SKU-000439,Elara Blouse 370,L,1,854000,854000,854000,0,854000,0,854000,2024-05-01,27
2024-05-28,ORD-001726,Website-Online,SKU-000612,Raka Blouse 563,M,1,411000,411000,411000,0,411000,411000,0,2024-05-01,28
2024-05-28,ORD-001726,Website-Online,SKU-000619,Iris Blouse 568,ALL SIZE,1,294000,294000,294000,0,294000,0,294000,2024-05-01,28
2024-05-28,ORD-001724,Website-Online,SKU-000618,Cedar Jacket 567,ALL SIZE,1,280000,280000,280000,0,280000,265000,15000,2024-05-01,28
2024-05-28,ORD-001723,Website-Online,SKU-000617,Sora Dress 566,M,1,375000,375000,375000,0,375000,375000,0,2024-05-01,28
2024-05-29,ORD-001731,Store,SKU-000624,Aster Top 572,S,1,241000,241000,241000,0,241000,0,241000,2024-05-01,29
2024-05-29,ORD-001732,Store,SKU-000604,Cedar Vest 573,M,1,285000,285000,285000,0,285000,0,285000,2024-05-01,29
2024-05-30,ORD-001736,Website-Online,SKU-000465,Orion Outer 004,S,3,187000,561000,187000,0,561000,0,561000,2024-05-01,30
2024-06-01,ORD-001741,Store,SKU-000551,Cedar Dress 495,ALL SIZE,1,311000,311000,311000,0,311000,0,311000,2024-06-01,1
